     384   17152       Generated 4/19/82 
  -4   4  -6   2  -7  -1  -7  -3  -6  -6  -4  -8  -1  -9   1  -9   3  -8   5  -6
  31  31  -1   5  -3   4  -5   2  -6  -1  -6  -3  -5  -6  -3  -8  -1  -9  31  31
   2 -16   9 -16  -4   5  -4  -9  31  31  -3   5  -3  -9  31  31  -3  -1  -2   2
   0   4   2   5   5   5   6   4   6   3   5   2   4   3   5   4  31  31  -7   5
  -3   5  31  31  -7  -9   0  -9   5   4   6   5   6   2   5   4   2   5  -1   5
  -4   4  -5   3  -5   2  -4   0  -2  -1   3  -3   5  -4   6  -5  31  31  -5   2
  -4   1  -2   0   3  -2   5  -3   6  -5   6  -7   5  -8   2  -9  -1  -9  -4  -8
  -5  -6  -5  -9  -4  -8  -2  12  -2  -5  -1  -8   1  -9   3  -9   5  -8   6  -6
  31  31  -1  12  -1  -5   0  -8   1  -9  31  31  -5   5   3   5  -6   5  -6  -6
  -5  -8  -2  -9   0  -9   3  -8   5  -6  31  31  -5   5  -5  -6  -4  -8  -2  -9
  31  31   5   5   5  -9  31  31   6   5   6  -9  31  31  -9   5  -5   5  31  31
   2   5   6   5  31  31   5  -9   9  -9  -6   5   0  -9  31  31  -5   5   0  -7
  31  31   6   5   0  -9  31  31  -9   5  -2   5  31  31   3   5   9   5  -8   5
  -4  -9  31  31  -7   5  -4  -6  31  31   0   5  -4  -9  31  31   0   5   4  -9
  31  31   1   5   4  -6  31  31   8   5   4  -9  31  31 -11   5  -4   5  31  31
   5   5  11   5  -6   5   5  -9  31  31  -5   5   6  -9  31  31   6   5  -6  -9
  31  31  -9   5  -2   5  31  31   3   5   9   5  31  31  -9  -9  -3  -9  31  31
   2  -9   9  -9  -6   5   0  -9  31  31  -5   5   0  -7  31  31   6   5   0  -9
  -2 -13  -4 -15  -6 -16  -7 -16  -8 -15  -7 -14  -6 -15  31  31  -9   5  -2   5
  31  31   3   5   9   5   5   5  -6  -9  31  31   6   5  -5  -9  31  31  -5   5
  -6   2  -6   5   6   5  31  31  -6  -9   6  -9   6  -6   5  -9   2  16  -1  13
  -2  10  -2   8  -1   5   2   2  31  31   0  14  -1  11  -1   7   0   4  31  31
   2   2  -1   0   2  -2  31  31   2  -2  -1  -5  -2  -8  -2 -10  -1 -13   2 -16
  31  31   0  -4  -1  -7  -1 -11   0 -14   0  16   0 -16  -2  16   1  13   2  10
   2   8   1   5  -2   2  31  31   0  14   1  11   1   7   0   4  31  31  -2   2
   1   0  -2  -2  31  31  -2  -2   1  -5   2  -8   2 -10   1 -13  -2 -16  31  31
   0  -4   1  -7   1 -11   0 -14   0   0 -10  10  10  10   0   0  -1   1   1   1
  -3   3   3   3  -5   5   5   5  -7   7   7   7  -9   9   9   9  -8   8   8   8
  -6   6   6   6  -4   4   4   4  -2   2   2   2   0   0 -10 -10  10 -10   0   0
  -1  -1   1  -1  -3  -3   3  -3  -5  -5   5  -5  -7  -7   7  -7  -9  -9   9  -9
  -8  -8   8  -8  -6  -6   6  -6  -4  -4   4  -4  -2  -2   2  -2 -10  10 -10 -10
  10 -10  10  10 -10  10  10   8 -10   8  10   6 -10   6  10   4 -10   4  10   2
 -10   2  10   0 -10   0  10  -2 -10  -2  10  -4 -10  -4  10  -6 -10  -6  10  -8
 -10  -8  10  -9 -10  -9  10  -7 -10  -7  10  -5 -10  -5  10  -3 -10  -3  10  -1
 -10  -1  10   1 -10   1  10   3 -10   3  10   5 -10   5  10   7 -10   7  10   9
 -10   9   0  10  -4  -9  -6   8  -8   6  -9   4 -10   0  -9  -4  -8  -6  -6  -8
  -4  -9   0 -10   4  -9   6  -8   8  -6   9  -4  10   0   9   4   8   6   6   8
   4   9   0  10   4   9  -4   9   6   8  -6   8   7   7  -7   7   8   6  -8   6
   8   5  -8   5   9   4  -9   4   9   3  -9   3   9   2  -9   2   9   1  -9   1
  10   0 -10   0   9  -1  -9  -1   9  -2  -9  -2   9  -3  -9  -3   9  -4  -9  -4
   8  -5  -8  -5   8  -6  -8  -6   7  -7  -7  -7   6  -8  -6  -8   4  -9  -4  -9
   3   9   2   8   3   7   4   8   4   9   3  11   1  12  -1  12  -3  11  -4   9
  -4   7  -3   5  -1   3   4   0  31  31  -3   5   2   2   4   0   5  -2   5  -4
   4  -6   2  -8  31  31  -2   4  -4   2  -5   0  -5  -2  -4  -4  -2  -6   3  -9
  31  31  -4  -4   1  -7   3  -9   4 -11   4 -13   3 -15   1 -16  -1 -16  -3 -15
  -4 -13  -4 -12  -3 -11  -2 -12  -3 -13   0   1  -1   0   0  -1   1   0   0   1
   0   1  -1   0   0  -1   1   0   0   1  31  31   0  10  -4   9  -6   8  -8   6
  -9   4 -10   0  -9  -4  -8  -6  -6  -8  -4  -9   0 -10   4  -9   6  -8   8  -6
   9  -4  10   0   9   4   8   6   6   8   4   9   0  10 -10   0  10   0  31  31
   0 -10   0  10  -4   9  -6   8  -8   6  -9   4 -10   0  -9  -4  -8  -6  -6  -8
  -4  -9   0 -10   4  -9   6  -8   8  -6   9  -4  10   0   9   4   8   6   6   8
   4   9   0  10  -7   7   7  -7  31  31   7   7  -7  -7   0   8   0  -9  31  31
  -8   0   8   0  31  31  -8  -9   8  -9   9  -5   7  -5   5  -4   3  -2   0   2
  -1   3  -3   4  -5   4  -7   3  -8   1  -8  -1  -7  -3  -5  -4  -3  -4  -1  -3
   0  -2   3   2   5   4   7   5   9   5   0   8   0  -9  31  31  -8   8   8   8
  31  31  -8   0   8   0   0  10 -10   0   0 -10  10   0   0  10   0   9  -1   8
   0   7   1   8   0   9  31  31  -9   0   9   0  31  31   0  -7  -1  -8   0  -9
   1  -8   0  -7  -1  12  -4  11  -6   8  -7   3  -7   0  -6  -5  -4  -8  -1  -9
   1  -9   4  -8   6  -5   7   0   7   3   6   8   4  11   1  12  -1  12  -4   8
  -2   9   1  12   1  -9  -6   7  -6   8  -5  10  -4  11  -2  12   2  12   4  11
   5  10   6   8   6   6   5   4   3   1  -7  -9   7  -9  -5  12   6  12   0   4
   3   4   5   3   6   2   7  -1   7  -3   6  -6   4  -8   1  -9  -2  -9  -5  -8
  -6  -7  -7  -5   3  12  -7  -2   8  -2  31  31   3  12   3  -9   5  12  -5  12
  -6   3  -5   4  -2   5   1   5   4   4   6   2   7  -1   7  -3   6  -6   4  -8
   1  -9  -2  -9  -5  -8  -6  -7  -7  -5   6   9   5  11   2  12   0  12  -3  11
  -5   8  -6   3  -6  -2  -5  -6  -3  -8   0  -9   1  -9   4  -8   6  -6   7  -3
   7  -2   6   1   4   3   1   4   0   4  -3   3  -5   1  -6  -2   7  12  -3  -9
  31  31  -7  12   7  12  -2  12  -5  11  -6   9  -6   7  -5   5  -2   4   3   3
   5   2   6   1   7  -1   7  -4   6  -6   4  -8   1  -9  -1  -9  -4  -8  -6  -6
  -7  -4  -7  -1  -6   1  -5   2  -3   3   2   4   5   5   6   7   6   9   5  11
   2  12  -2  12   6   5   5   2   3   0   0  -1  -1  -1  -4   0  -6   2  -7   5
  -7   6  -6   9  -4  11  -1  12   0  12   3  11   5   9   6   5   6   0   5  -5
   3  -8   0  -9  -2  -9  -5  -8  -6  -6   9  15   8  14   9  13  10  14  10  15
   9  16   7  16   5  15   3  13   2  11   1   8   0   4  -2  -8  -3 -12  -4 -14
  31  31   4  14   3  12   2   8   0  -4  -1  -8  -2 -11  -3 -13  -5 -15  -7 -16
  -9 -16 -10 -15 -10 -14  -9 -13  -8 -14  -9 -15   9  15   8  14   9  13  10  14
  10  15   9  16   7  16   5  15   3  13   2  11   1   8   0   4  -2  -8  -3 -12
  -4 -14  31  31   4  14   3  12   2   8   0  -4  -1  -8  -2 -11  -3 -13  -5 -15
  -7 -16  -9 -16 -10 -15 -10 -14  -9 -13  -8 -14  -9 -15  31  31  -1   7  -4   6
  -6   4  -7   1  -7  -1  -6  -4  -4  -6  -1  -7   1  -7   4  -6   6  -4   7  -1
   7   1   6   4   4   6   1   7  -1   7   8  12  -8   5   8  -2  31  31  -8  -4
   8  -4  31  31  -8  -9   8  -9  -9   5   9   5  31  31  -9   0   9   0  31  31
  -9  -5   9  -5  -8  12   8   5  -8  -2  31  31  -8  -4   8  -4  31  31  -8  -9
   8  -9   7   9  -7  -9  31  31  -9   3   9   3  31  31  -9  -3   9  -3   5   4
   4   6   2   7  -1   7  -3   6  -4   5  -5   2  -5  -1  -4  -3  -2  -4   1  -4
   3  -3   4  -1  31  31  -1   7  -3   5  -4   2  -4  -1  -3  -3  -2  -4  31  31
   5   7   4  -1   4  -3   6  -4   8  -4  10  -2  11   1  11   3  10   6   9   8
   7  10   5  11   2  12  -1  12  -4  11  -6  10  -8   8  -9   6 -10   3 -10   0
  -9  -3  -8  -5  -6  -7  -4  -8  -1  -9   2  -9   5  -8   7  -7   8  -6  31  31
   6   7   5  -1   5  -3   6  -4  10  -1   9  -3   7  -4   5  -4   3  -3   2  -2
  -1   2  -2   3  -4   4  -6   4  -8   3  -9   1  -9  -1  -8  -3  -6  -4  -4  -4
  -2  -3  -1  -2   2   2   3   3   5   4   7   4   9   3  10   1  10  -1   5   4
   4   3   5   2   6   3   6   4   4   6   2   7  -1   7  -4   6  -6   4  -7   1
  -7  -1  -6  -4  -4  -6  -1  -7   1  -7   4  -6   6  -4  31  31  -1   7  -3   6
  -5   4  -6   1  -6  -1  -5  -4  -3  -6  -1  -7  31  31   9  16  -9 -16   0  12
  -8  -9  31  31   0  12   8  -9  31  31   0  10   7  -9  31  31  -7  -8   7  -8
  31  31  -8  -9   8  -9   8   8   1   8  -3   7  -5   6  -7   4  -8   1  -8  -1
  -7  -4  -5  -6  -3  -7   1  -8   8  -8  31  31  -8   0   4   0   0  12   0  -9
  31  31   1  12   1  -9  31  31  -2   7  -5   6  -6   5  -7   3  -7   0  -6  -2
  -5  -3  -2  -4   3  -4   6  -3   7  -2   8   0   8   3   7   5   6   6   3   7
  -2   7  31  31  -2   7  -4   6  -5   5  -6   3  -6   0  -5  -2  -4  -3  -2  -4
  31  31   3  -4   5  -3   6  -2   7   0   7   3   6   5   5   6   3   7  31  31
  -3  12   4  12  31  31  -3  -9   4  -9  -5  12  -5  -9  31  31  -4  12  -4  -9
  31  31  -8  12   7  12   7   7   6  12  31  31  -8  -9  -1  -9   1  12  -6 -16
  31  31   7  12   0 -16  31  31  -6   1   8   1  31  31  -7  -5   7  -5  -2  10
  -2  -9  31  31   2  10   2  -9  -8  12   0  -9  31  31  -7  12   0  -7  31  31
   8  12   0  -9  31  31  -8  12   8  12  31  31  -7  11   7  11   7   7  -7  -7
  31  31   7  -7  -7   7  31  31   0  10  -4   9  -6   8  -8   6  -9   4 -10   0
  -9  -4  -8  -6  -6  -8  -4  -9   0 -10   4  -9   6  -8   8  -6   9  -4  10   0
   9   4   8   6   6   8   4   9   0  10   0  12  -7  -9  31  31   0  12   7  -9
  31  31   0   9   6  -9  31  31 -10  -9  -4  -9  31  31   3  -9  10  -9  -2   6
   0   9   2   6  31  31  -5   3   0   8   5   3  31  31   0   8   0  -9  -2  -6
   0  -9   2  -6  31  31  -5  -3   0  -8   5  -3  31  31   0   9   0  -8   0  10
  -4   9  -6   8  -8   6  -9   4 -10   0  -9  -4  -8  -6  -6  -8  -4  -9   0 -10
   4  -9   6  -8   8  -6   9  -4  10   0   9   4   8   6   6   8   4   9   0  10
  -7  12  -7  -9  31  31  -6  12  -6  -9  31  31   6  12   6  -9  31  31   7  12
   7  -9  31  31 -10  12  10  12  31  31 -10  -9  -3  -9  31  31   3  -9  10  -9
  -1  12  -4  11  -6   9  -7   7  -8   3  -8   0  -7  -4  -6  -6  -4  -8  -1  -9
   1  -9   4  -8   6  -6   7  -4   8   0   8   3   7   7   6   9   4  11   1  12
  -1  12  31  31  -1  12  -3  11  -5   9  -6   7  -7   3  -7   0  -6  -4  -5  -6
  -3  -8  -1  -9  31  31   1  -9   3  -8   5  -6   6  -4   7   0   7   3   6   7
   5   9   3  11   1  12  31  31  -3   5  -3  -2  31  31   3   5   3  -2  31  31
  -3   2   3   2  31  31  -3   1   3   1   9  12  -9  -9  31  31  -4  12  -2  10
  -2   8  -3   6  -5   5  -7   5  -9   7  -9   9  -8  11  -6  12  -4  12  -2  11
   1  10   4  10   7  11   9  12  31  31   5  -2   3  -3   2  -5   2  -7   4  -9
   6  -9   8  -8   9  -6   9  -4   7  -2   5  -2  -7  12   0   2  -8  -9  31  31
  -8  12  -1   2  31  31  -8  12   6  12   7   8   5  12  31  31  -7  -8   6  -8
  31  31  -8  -9   6  -9   7  -5  -9  -9   9  -9  31  31   0  -9   0  10  -7   7
  -7   9  -6  11  -5  12  -3  12  -2  11  -1   9   0   5   0  -9  31  31   8   7
   8   9   7  11   6  12   4  12   3  11   2   9   1   5   1  -9  31  31  -3  -9
   4  -9  -7  -9   0  12   2  13   3  15   3  16   2  18   0  19  -2  18  -3  16
  -3  15  -2  13   0  12   7  -9  31  31   0   9   6  -9  31  31  -5  -4   5  -4
  31  31 -10  -9  -4  -9  31  31   3  -9  10  -9  -8  -6  -7  -9  -3  -9  -5  -5
  -7  -2  -8   2  -8   6  -7   9  -5  11  -2  12   2  12   5  11   7   9   8   6
   8   2   7  -2   5  -5   3  -9   7  -9   8  -6  31  31  -5  -5  -6  -2  -7   2
  -7   6  -6   9  -4  11  -2  12  31  31   2  12   4  11   6   9   7   6   7   2
   6  -2   5  -5  31  31  -7  -8  -4  -8  31  31   4  -8   7  -8  -7  13  -8   8
  31  31   8  13   7   8  31  31  -3   4  -4  -1  31  31   4   4   3  -1  31  31
  -7  -5  -8 -10  31  31   8  -5   7 -10  31  31  -7  11   7  11  31  31  -7  10
   7  10  31  31  -3   2   3   2  31  31  -3   1   3   1  31  31  -7  -7   7  -7
  31  31  -7  -8   7  -8   0  12   0  -9  31  31   1  12   1  -9  31  31  -9   5
  -8   6  -6   5  -5   1  -4  -1  -3  -2  -1  -3  31  31  -8   6  -7   5  -6   1
  -5  -1  -4  -2  -1  -3   2  -3   5  -2   6  -1   7   1   8   5   9   6  31  31
   2  -3   4  -2   5  -1   6   1   7   5   9   6  10   5  31  31  -3  12   4  12
  31  31  -3  -9   4  -9  -6  12  -6  -9  31  31  -5  12  -5  -9  31  31  -5   0
  -3   2   0   3   2   3   5   2   6   0   6  -9  31  31   2   3   4   2   5   0
   5  -9  31  31  -9  12  -5  12  31  31  -9   7   5   7  31  31  -9  -9  -2  -9
  31  31   2  -9   9  -9   0  12  -1  10   0   8   1  10   0  12  31  31   0  12
   0 -16  31  31   0   1  -1  -2   0 -16   1  -2   0   1  31  31  -6   5  -4   4
  -2   5  -4   6  -6   5  31  31  -6   5   6   5  31  31   2   5   4   4   6   5
   4   6   2   5   0  12  -1  10   0   8   1  10   0  12  31  31   0  12   0  -2
  31  31   0   2  -1   0   0  -4   0  -6  -1  -4   1   0   0   2  31  31   0  -2
   0 -16  31  31   0 -12  -1 -14   0 -16   1 -14   0 -12  31  31  -6   5  -4   4
  -2   5  -4   6  -6   5  31  31  -6   5   6   5  31  31   2   5   4   4   6   5
   4   6   2   5  31  31  -6  -9  -4 -10  -2  -9  -4  -8  -6  -9  31  31  -6  -9
   6  -9  31  31   2  -9   1 -10   6  -9   4  -8   2  -9  -9  -3  -9  -1  -8   2
  -6   3  -4   3  -2   2   2  -1   4  -2   6  -2   8  -1   9   1  31  31  -9  -1
  -8   1  -6   2  -4   2  -2   1   2  -2   4  -3   6  -3   8  -2   9   1   9   3
 -14   0  -9   0   0 -12  31  31 -10  -1   0 -14  16  19  -1   5  -4   4  -6   2
  -7   0  -8  -3  -8  -6  -7  -8  -4  -9  -2  -9   0  -8   3  -5   5  -2   7   2
   8   5  31  31  -1   5  -3   4  -5   2  -6   0  -7  -3  -7  -6  -6  -8  -4  -9
  31  31  -1   5   1   5   4   4   5   1   6  -5   7  -8   8  -9  31  31   1   5
   3   4   4   1   5  -5   6  -8   8  -9   9  -9   2  12  -1  11  -3   9  -5   5
  -6   2  -7  -2  -8  -8  -9 -16  31  31   2  12   0  11  -2   9  -4   5  -5   2
  -6  -2  -7  -8  -8 -16  31  31   2  12   4  12   6  11   7  10   7   7   6   5
   5   4   2   3  -1   3  31  31   4  12   6  10   6   7   5   5   4   4   2   3
  31  31  -1   3   2   2   4   1   5   0   6  -2   6  -5   5  -7   4  -8   1  -9
  -2  -9  -4  -8  -5  -7  -6  -4  31  31   2   2   4   0   5  -2   5  -5   4  -7
   3  -8   1  -9  -9   5  -7   5  -5   4  -4   3   3 -14   5 -16  31  31  -7   5
  -5   3   2 -14   3 -15   5 -16   7 -16  31  31   8   5   7   3   4  -1  -6 -10
  -9 -14 -10 -16   4   4   2   5   0   5  -3   4  -5   1  -6  -2  -6  -5  -5  -7
  -4  -8  -2  -9   0  -9   3  -8   5  -5   6  -2   6   1   5   3   1   7   0   9
   0  11   1  12   3  12   5  11   7   9  31  31   0   5  -2   4  -4   1  -5  -2
  -5  -6  -4  -8  31  31   0  -9   2  -8   4  -5   5  -2   5   2   4   4   5   4
   3   5   0   5  -3   4  -5   2  -6  -1  -6  -4  -5  -7  -4  -8  -1  -9   2  -9
   4  -8  31  31   0   5  -2   4  -4   2  -5  -1  -5  -4  -4  -7  -3  -8  -1  -9
  31  31  -5  -2   3  -2   3  12  -3 -16  31  31   4  12  -4 -16  31  31  -1   5
  -5   4  -7   2  -8  -1  -8  -4  -7  -6  -5  -8  -2  -9   1  -9   5  -8   7  -6
   8  -3   8   0   7   2   5   4   2   5  -1   5  31  31  -1   5  -4   4  -6   2
  -7  -1  -7  -4  -6  -6  -4  -8  -2  -9  31  31   1  -9   4  -8   6  -6   7  -3
   7   0   6   2   4   4   2   5  -8   2  -6   4  -4   5  -3   5  -1   4   0   3
   1   0   1  -4   0  -9  -2 -16  31  31  -7   3  -5   4  -2   4   0   3  31  31
   9   5   8   2   5  -2   2  -6   0  -9  -2 -13  -3 -16  31  31   8   5   7   2
   5  -1   2  -6  -9   1  -7   4  -5   5  -3   4  -3   2  -4  -2  -6  -9  31  31
  -5   5  -4   4  -4   2  -5  -2  -7  -9  31  31  -4  -2  -2   2   0   4   2   5
   4   5   6   4   7   3   7   0   6  -5   3 -16  31  31   4   5   6   3   6   0
   5  -5   2 -16   0   5  -2  -2  -3  -6  -3  -8  -1  -9   1  -8   3  -5  31  31
   1   5  -1  -2  -2  -6  -2  -8  -1  -9   6   0   5   3   4   4   2   5   0   5
  -3   4  -5   1  -6  -2  -6  -5  -5  -7  -4  -8  -2  -9   0  -9   3  -8   5  -6
   6  -3   7   2   7   7   6  10   5  11   3  12   0  12  -2  11  -4   9  -4   8
  -3   8  -3   9  -2  11  31  31   0   5  -2   4  -4   1  -5  -2  -5  -6  -4  -8
  31  31   0  -9   2  -8   4  -6   5  -3   6   2   6   7   5  10   3  12  -4   5
  -8  -9  31  31  -3   5  -7  -9  31  31   7   4   6   5   5   5   3   4  -1   0
  -3  -1  -5  -1  31  31  -3  -1  -1  -2   2  -8   3  -9  31  31  -3  -1  -2  -2
   1  -8   3  -9   5  -8   7  -5  -6  12  -4  12  -2  11  -1  10   1   5   7  -8
   8  -9  31  31  -4  12  -2  10   0   5   6  -8   8  -9   9  -9  31  31   0   5
  -7  -9  31  31   0   5  -6  -9  -5   5 -11 -16  31  31  -4   5 -10 -16  31  31
  -5   1  -6  -4  -6  -7  -4  -9  -2  -9   0  -8   2  -6   4  -2  31  31   6   5
   3  -6   3  -8   5  -9   7  -8   9  -5  31  31   7   5   4  -6   4  -8   5  -9
  -4   5  -6  -9  31  31  -3   5  -4  -1  -5  -6  -6  -9  31  31   7   5   6   1
   4  -3  31  31   8   5   7   2   6   0   4  -3   2  -5  -1  -7  -3  -8  -6  -9
  31  31  -7   5  -3   5   0   5  -3   4  -5   1  -6  -2  -6  -5  -5  -7  -4  -8
  -2  -9   0  -9   3  -8   5  -5   6  -2   6   1   5   3   4   4   2   5   0   5
  31  31   0   5  -2   4  -4   1  -5  -2  -5  -6  -4  -8  31  31   0  -9   2  -8
   4  -5   5  -2   5   2   4   4  -2   4  -6  -9  31  31  -2   4  -5  -9  31  31
   4   4   4  -9  31  31   4   4   5  -9  31  31  -9   2  -7   4  -4   5   9   5
  31  31  -9   2  -7   3  -4   4   9   4   2  12  -1  11  -3   8  -4   6  -5   3
  -6  -2  -6  -6  -5  -8  -3  -9  -1  -9   2  -8   4  -5   5  -3   6   0   7   5
   7   9   6  11   4  12   2  12  31  31   2  12   0  11  -2   8  -3   6  -4   3
  -5  -2  -5  -6  -4  -8  -3  -9  31  31  -1  -9   1  -8   3  -5   4  -3   5   0
   6   5   6   9   5  11   4  12  31  31  -4   2   5   2  -6  -4  -5  -7  -4  -8
  -2  -9   0  -9   3  -8   5  -5   6  -2   6   1   5   3   4   4   2   5   0   5
  -3   4  -5   1  -6  -2 -10 -16  31  31   0  -9   2  -8   4  -5   5  -2   5   2
   4   4  31  31   0   5  -2   4  -4   1  -5  -2  -9 -16  10   5  -1   5  -4   4
  -6   1  -7  -2  -7  -5  -6  -7  -5  -8  -3  -9  -1  -9   2  -8   4  -5   5  -2
   5   1   4   3   3   4   1   5  31  31  -1   5  -3   4  -5   1  -6  -2  -6  -6
  -5  -8  31  31  -1  -9   1  -8   3  -5   4  -2   4   2   3   4  31  31   3   4
  10   4   1   4  -2  -9  31  31   1   4  -1  -9  31  31  -8   2  -6   4  -3   5
   8   5  31  31  -8   2  -6   3  -3   4   8   4  -9   1  -7   4  -5   5  -3   4
  -3   2  -5  -4  -5  -7  -3  -9  31  31  -5   5  -4   4  -4   2  -6  -4  -6  -7
  -5  -8  -3  -9  -1  -9   2  -8   4  -6   6  -3   7   1   7   5   6   5   7   3
  -4  -9  -2  -7   2  -1   3   2   4   5   3   8   2  10   0  12  -1  11  -2   9
  -3   6  -2   2  -1  -1   0  -4   2  -6   4  -9   6  -6  31  31   2  -1   3   3
   3   7   2  10   1  11  -1  11  -2   7  -2   3  -1  -1  -6   4  -4   4  -4   5
  -6   4  -8   1  -9  -2  -9  -5  -8  -8  -7  -9  -5  -9  -3  -8  -1  -5   0  -2
  31  31  -9  -5  -8  -7  -7  -8  -5  -8  -3  -7  -1  -5  31  31  -1  -2  -1  -5
   0  -8   1  -9   3  -9   5  -8   7  -5   8  -2   8   1   7   4   6   5   6   4
   7   4  31  31  -1  -5   0  -7   1  -8   3  -8   5  -7   7  -5   2  12   0  11
  -1  10  -1   9   0   8   3   7   6   7  31  31   3   7  -1   6  -3   5  -4   3
  -4   1  -2  -1   1  -2   4  -2  31  31   3   7   0   6  -2   5  -3   3  -3   1
  -1  -1   1  -2  31  31   1  -2  -3  -3  -5  -4  -6  -6  -6  -8  -4 -10   1 -12
   2 -13   2 -15   0 -16  -2 -16  31  31   1  -2  -2  -3  -4  -4  -5  -6  -5  -8
  -3 -10   1 -12   3  12  -3 -16  31  31   4  12  -4 -16  31  31 -11   1  -9   4
  -7   5  -5   4  -5   2  -6  -3  -6  -5  -5  -7  -3  -8   0  -8   2  -7   5  -5
  31  31  -7   5  -6   4  -6   2  -7  -3  -7  -5  -6  -7  -5  -8  -3  -9  -1  -9
   2  -8   5  -5   7  -2   9   2  10   5   2  12   0  11  -1  10  -1   9   0   8
   3   7   8   7   8   8   5   7   1   5  -2   3  -5   0  -6  -3  -6  -5  -5  -7
  -2  -9   1 -11   2 -13   2 -15   1 -16  -1 -16  -2 -14  31  31   5   7   2   5
  -1   3  -4   0  -5  -3  -5  -5  -4  -7  -2  -9   3  16  -4   0   3 -16  -3  16
  -3 -16  31  31   3  16   3 -16  -3  16   4   0  -3 -16  -6   2  -9   0  -6  -2
  31  31  -3   5  -8   0  -3  -5  31  31  -8   0   9   0  -6   9  -4  11  -2  12
   0  12   1  11   8  -5   9  -6  11  -6  31  31  -1  11   0  10   7  -6   8  -8
   9  -7   7  -6  31  31  -4  11  -2  11  -1  10   6  -6   7  -8   8  -9   9  -9
  11  -6  31  31  -6   5  -5   6  -3   7  -2   7  -1   6  31  31  -2   6  -2   5
  31  31  -5   6  -3   6  -2   4  31  31 -11  -9  -9  -7  -7  -6  -4  -6  -2  -7
  31  31  -8  -7  -4  -7  -3  -8  31  31 -11  -9  -8  -8  -5  -8  -4  -9  -2  -7
  31  31   0   8  -6  -6  31  31  -4  -1   4  -1 -10  10  -8  12  -5  12  -3  11
  -1  12  31  31  -7  11  -4  11  31  31 -10  10  -8  11  -6  10  -3  10  -1  12
  31  31  -5   7  -6   6  -7   4  -7   3  -9   3 -10   2 -10   0  -9   1  -7   1
  -7  -5  31  31  -6   5  -6  -3  31  31  -9   2  -6   2  31  31  -5   7  -5  -2
  -6  -4  -7  -5  31  31   0   9  -1   8  -2   6  -2  -3  31  31  -1   7  -1  -1
  31  31   0   9   0   0  -1  -2  -2  -3  31  31   0   9   6  12   8  11   9   9
   9   7   7   5   3   3  31  31   6  11   8   9   8   7  31  31   4  11   6  10
   7   9   7   6   5   4  31  31   5   4   8   2   9   0   9  -6  31  31   7   2
   8   0   8  -5  31  31   5   4   6   3   7   1   7  -6  31  31  -8  -9  -5  -7
  -2  -6   2  -6   5  -7  31  31  -6  -8  -3  -7   2  -7   4  -8  31  31  -8  -9
  -4  -8   1  -8   3  -9   5  -7   7  -6   9  -6  31  31   3   3   3  -6  31  31
   3   0   7   0  31  31   3  -3   7  -3  -4  11  -6  10  -8   8  -9   6 -10   3
 -10  -1  -9  -4  -8  -6  -5  -8  -2  -9   1  -9   4  -8   6  -7   8  -5   9  -3
  31  31  -8   7  -9   4  -9  -1  -7  -5  -4  -7  -1  -8   2  -8   5  -7  31  31
  -4  11  -6   9  -7   7  -8   4  -8   0  -7  -3  -4  -6  -1  -7   2  -7   5  -6
   7  -5   9  -3  31  31  -2   8  -2  -4  31  31  -1   8  -1  -2  31  31   0   9
   0  -1  -1  -3  -2  -4  31  31  -2   8   0   9   3  12   5  11   7  11   8  12
  31  31   2  11   4  10   6  10  31  31   1  10   3   9   5   9   7  10   8  12
  31  31   5   9   5  -6  -9  12   5  12   7  11   8   9   8  -6  31  31  -7  11
   5  11   7   9   7  -5  31  31  -9  12  -8  11  -6  10   5  10   6   9   6  -6
  31  31  -3   7  -4   6  -5   4  -5   3  -7   3  -8   2  -8   0  -7   1  -5   1
  -5  -4  31  31  -4   5  -4  -2  31  31  -7   2  -4   2  31  31  -3   7  -3  -1
  -4  -3  -5  -4  31  31  -9  -9  -6  -7  -3  -6   1  -6   4  -7  31  31  -7  -8
  -4  -7   1  -7   3  -8  31  31  -9  -9  -5  -8   0  -8   2  -9   4  -7   6  -6
   8  -6  31  31   0  10   0  -6  31  31   0   5   2   4   4   4   6   5  31  31
   0  -1   2   0   4   0   6  -1  -9  10  -7  12  -5  12  -3  11  -1  12  31  31
  -6  11  -4  11  31  31  -9  10  -7  11  -5  10  -3  10  -1  12  31  31  -4   7
  -5   6  -6   4  -6   3  -8   3  -9   2  -9   0  -8   1  -6   1  -6  -5  31  31
  -5   5  -5  -3  31  31  -8   2  -5   2  31  31  -4   7  -4  -2  -5  -4  -6  -5
  31  31  -1   5   0   8   1  10   2  11   4  12   6  12   9  11  31  31   2  10
   4  11   6  11   8  10  31  31   0   8   1   9   3  10   5  10   7   9   9  11
  31  31  -1  -3   0   0   1   2   2   3   4   3   6   2  31  31   2   2   4   2
   5   1  31  31   0   0   1   1   3   1   4   0   6   2  31  31  -7  -9  -4  -7
   0  -6   5  -6   9  -7  31  31  -5  -8  -2  -7   5  -7   8  -8  31  31  -7  -9
  -3  -8   4  -8   7  -9   9  -7  31  31  -1   5  -1  -6  -8  10  -6  12  -3  12
  -1  11   1  12  31  31  -5  11  -2  11  31  31  -8  10  -6  11  -4  10  -1  10
   1  12  31  31  -2   7  -3   6  -4   4  -4   3  -6   3  -7   2  -7   0  -6   1
